method,training_run_id,policy_sha256,case,scenario_seed,simulation_seed,wall_time_constant_s,wall_sliding_friction,wall_yaw_deg,position_noise_std_m,force_noise_std_n,force_bias_n,measurement_delay_ms,bias_compensation_scale,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,fallback_count,policy_update_count,torque_context_fallback_count,residual_rms_n,residual_torque_projection_pct,residual_mean_projection_scale,nominal_torque_projection_pct,nominal_mean_projection_scale,nominal_projection_fallback_count,gate_pass,failed_checks
safe_adaptive_hybrid,,,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,safe_adaptive_hybrid,blind_40,2.238704161393451,64.49037724882996,6.272164636205892,4.725771574150766,100.0,27.47670618408568,0.0,225.6654,0,0,0,0.0,0.0,1.0,15.333333333333334,0.9765072097545399,0,no,force_rmse;peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,torque_residual_run_00,blind_40,2.062120031071953,64.49037724882996,7.744521735735804,4.761014886933018,100.0,27.715878088753975,0.0,559.51145,0,226,0,2.2216138953370272,10.9484404837683,0.8908393671093221,16.355555555555554,0.9745234804401801,0,no,force_rmse;peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,torque_residual_run_01,blind_40,2.0623918392987557,64.49037724882996,7.0704917604519455,4.747408419587113,100.0,27.58142791674009,0.0,555.9198,0,226,0,1.6752386057569433,10.502864417568428,0.8949713558252328,15.955555555555556,0.9755362402922886,0,no,force_rmse;peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,torque_residual_run_02,blind_40,2.1880390643767917,64.49037724882996,7.13248467881683,4.754270106395394,100.0,27.64030664722244,0.0,558.9202999999999,0,226,0,1.9138788168716556,7.702100572883514,0.9229789942712651,16.266666666666666,0.9749150410562774,0,no,force_rmse;peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,torque_residual_run_03,blind_40,2.2053482145398022,64.49037724882996,7.195407958347898,4.7494793322671045,100.0,27.644268879241466,0.0,551.36235,0,226,0,1.6031853906811613,10.9484404837683,0.8905155951623636,16.133333333333333,0.9750336299437472,0,no,force_rmse;peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,torque_residual_run_04,blind_40,2.0384221730959324,64.49037724882996,7.335399139622386,4.758408877614946,100.0,27.617890961234284,0.0,555.81595,0,226,0,1.7241655686430482,10.757479312539784,0.8939339331888864,15.955555555555556,0.9752957594307584,0,no,force_rmse;peak_force
fixed_hybrid,,,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,hybrid,blind_41,1.442846853862454,29.641259042669127,15.171147978495751,1.0156930865769218,100.0,23.78371359060738,0.0,82.5821,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
adaptive_hybrid,,,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,adaptive_hybrid,blind_41,1.1479056541336154,30.318795947106928,11.68735156356251,1.0476573765913693,100.0,23.879517696659157,0.0,132.1351,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,safe_adaptive_hybrid,blind_41,1.0983626728454485,29.659520355676495,11.693810533054247,1.0480485695050052,100.0,23.888319320349716,0.0,211.8991,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,torque_residual_run_00,blind_41,1.248021080345149,31.191325274103605,9.81844156774091,1.0546447474127234,100.0,23.873074733441175,0.0,555.9217,0,226,0,2.7868931200715537,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,torque_residual_run_01,blind_41,1.1851284281658907,29.953098699390004,9.972584004269564,1.0583463892103862,100.0,23.866575412024314,0.0,557.39815,0,226,0,2.4891052861022867,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,torque_residual_run_02,blind_41,1.2417707700552822,30.23722116178351,9.609431561001529,1.0597604915836825,100.0,23.89269526074489,0.0,556.9585000000001,0,226,0,2.6960195135174585,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,torque_residual_run_03,blind_41,1.1754142547052162,30.33387173362665,10.257495209955326,1.056213879954174,100.0,23.881172594469792,0.0,556.51125,0,226,0,2.3369739067405946,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_41,17629201266240775912,14920663675138664996,0.01838804191089339,0.6628556512193436,-5.576215561397571,0.0006308935330285587,0.4676022320411032,-0.876170311067503,20,1.0258073351895263,torque_residual_run_04,blind_41,1.2598024051570365,31.518083622321292,10.229068730276484,1.0581451536827842,100.0,23.876056380107812,0.0,556.31225,0,226,0,2.4850210863837683,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,hybrid,blind_42,1.007187320805339,21.486449980140343,11.291937144452831,1.767492474099798,100.0,24.832497592240276,0.0,91.8623,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,adaptive_hybrid,blind_42,0.9451342049270162,22.927078501619242,10.009331118418443,1.7537880448089835,100.0,24.995266878683275,0.0,124.89945,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,safe_adaptive_hybrid,blind_42,0.9451345437159198,22.927080788600257,10.009331428832423,1.7537880327255135,100.0,24.995266896385168,0.0,199.6409,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,torque_residual_run_00,blind_42,1.0759848436082589,23.97330992926937,8.034395365028054,1.7658852107228495,100.0,25.08455073118373,0.0,560.2143500000001,0,226,0,2.824559372553666,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,torque_residual_run_01,blind_42,1.0253660759313554,23.492982643997724,8.054206606173597,1.7675923888328002,100.0,25.066748104543862,0.0,554.3427,0,226,0,2.4962680064155367,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,torque_residual_run_02,blind_42,1.0673357075830712,23.383360499243594,7.907100699898159,1.7662502584369062,100.0,25.08681773397256,0.0,556.02,0,226,0,2.7519281502316955,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,torque_residual_run_03,blind_42,1.063007730283401,23.895092539502876,8.497050612715265,1.7640373963822744,100.0,25.062827468356478,0.0,558.2792999999999,0,226,0,2.36204497583246,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_42,14853935868330129831,15924154672467842439,0.024975160289841706,0.4104542701189345,-4.637599038879849,3.629683257367189e-05,0.612172695285352,0.7689302606732493,8,1.042594930049509,torque_residual_run_04,blind_42,1.07129227377885,23.348588923696784,8.442801455243798,1.7659198461437595,100.0,25.067515904507083,0.0,557.111,0,226,0,2.495859261698915,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,hybrid,blind_43,0.9253568320283836,22.729589326384602,8.345420663648504,0.8033495062198089,100.0,24.914078791357973,0.0,81.10510000000001,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,adaptive_hybrid,blind_43,0.8576238170414542,23.04577262147234,7.130821306715291,0.8048867749582685,100.0,24.91960320296032,0.0,125.7553,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,safe_adaptive_hybrid,blind_43,0.9075069399946287,23.213635250396656,7.133839358540048,0.8052136357559924,100.0,24.91810588342914,0.0,198.10639999999998,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,torque_residual_run_00,blind_43,1.0056239481863583,25.417148928396493,6.8772124937318395,0.7902111818484335,100.0,24.99387131244942,0.0,560.664,0,226,0,2.7981343521030637,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,torque_residual_run_01,blind_43,0.9718227818611714,23.686570310393204,6.704960819251332,0.7891096249664342,100.0,24.97929003429742,0.0,557.50725,0,226,0,2.3929762999892246,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,torque_residual_run_02,blind_43,0.9671299090194326,25.1449847677339,6.506713684070434,0.7963759744453028,100.0,24.997922687516724,0.0,555.64265,0,226,0,2.5799461594303223,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,torque_residual_run_03,blind_43,0.9595602705610113,23.48254626327513,6.951434848047086,0.7936301311790015,100.0,24.98245697734032,0.0,557.56895,0,226,0,2.2386366865272747,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_43,17271684737988514838,16674642728411499993,0.023891888830613724,0.35131121625534867,-4.585384897710885,0.00039891909189606933,0.2021063785365197,-0.44815250481172697,12,0.9776510653683832,torque_residual_run_04,blind_43,0.9997132257880734,24.79870107584171,7.034933314091886,0.793167422111838,100.0,24.985018781282896,0.0,555.0777,0,226,0,2.385385483210553,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,hybrid,blind_44,1.0906594375459817,28.629147553895084,18.21017064375539,3.5046589565941964,100.0,24.073317860026098,0.0,82.05135,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
adaptive_hybrid,,,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,adaptive_hybrid,blind_44,1.091686170341769,30.870640743535972,14.949439785589194,3.50084961399604,100.0,24.21511484027068,0.0,143.9828,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,safe_adaptive_hybrid,blind_44,1.1084264998807962,30.31772199977534,14.967944861101364,3.5002536097719785,100.0,24.215306134596354,0.0,196.66084999999998,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,torque_residual_run_00,blind_44,1.2533261131699576,30.15730191181618,12.286476954726064,3.508754657352167,100.0,24.2961454600321,0.0,556.31485,0,226,0,2.8654513021975108,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,torque_residual_run_01,blind_44,1.1509732893916824,29.28092100006145,12.315394870179249,3.5123586911262255,100.0,24.26791169768659,0.0,556.79575,0,226,0,2.627187187761971,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,torque_residual_run_02,blind_44,1.2338332879108458,29.859790502150393,12.255611881391825,3.5089999884475924,100.0,24.313107253066327,0.0,562.1764,0,226,0,2.9032696052422886,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,torque_residual_run_03,blind_44,1.2649966644738855,31.382644359802054,12.710747587643434,3.5092647783322546,100.0,24.2873621228542,0.0,557.7190499999999,0,226,0,2.498269525539494,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_44,8741657526254647773,4889036090055758018,0.014914303074418654,0.6038993609824248,0.3608337448099066,0.000668642960646807,0.7434886574369673,0.8158615201585975,14,1.0998336204241639,torque_residual_run_04,blind_44,1.187246130250994,29.952711007523718,12.62170216551306,3.5118460702686063,100.0,24.286589792161024,0.0,582.38245,0,226,0,2.640860482460934,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,hybrid,blind_45,1.4982311585265207,38.020331246689786,7.546056893778429,2.3420450439744513,100.0,24.92874980929766,0.0,99.2379,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
adaptive_hybrid,,,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,adaptive_hybrid,blind_45,1.1194295373786298,41.865368180317276,6.102835336708548,2.326990916397498,100.0,24.87554189092094,0.0,140.01415,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
safe_adaptive_hybrid,,,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,safe_adaptive_hybrid,blind_45,1.1157741316907037,41.865368180317276,6.127530029928195,2.327762823591879,100.0,24.881357652604667,0.0,198.28674999999998,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,torque_residual_run_00,blind_45,1.2041734612113149,41.865368180317276,7.3603694123796295,2.3098126593753823,100.0,24.958607330030155,0.0,564.126,0,226,0,2.681401483035541,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,torque_residual_run_01,blind_45,1.1523110523414561,41.865368180317276,7.006223016287483,2.3106415933257622,100.0,24.929101857902765,0.0,559.4135,0,226,0,2.305780828556746,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,torque_residual_run_02,blind_45,1.2411905674021924,41.865368180317276,6.898419932470386,2.311570067993302,100.0,24.959619254616133,0.0,562.9734,0,226,0,2.4036197525343534,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,torque_residual_run_03,blind_45,1.2102099885771451,41.865368180317276,7.087516762860954,2.313624379148657,100.0,24.941345188158458,0.0,553.84835,0,226,0,2.145492486857357,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_45,15132433425372435506,12619866276639932811,0.005213570029602707,0.2065181903086764,4.041550931050995,0.0007849332379316173,0.5938815165321805,-1.4367744650895562,22,0.939955996683234,torque_residual_run_04,blind_45,1.2476121754311778,41.865368180317276,7.2329606919345,2.3143340931640908,100.0,24.940036910258872,0.0,553.8559,0,226,0,2.3282354166984534,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,hybrid,blind_46,1.4757057591243792,55.14896313926536,7.469888295068123,4.230557669345966,100.0,28.415445467620927,13.28888888888889,84.40889999999999,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;saturation
adaptive_hybrid,,,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,adaptive_hybrid,blind_46,1.7765407880030561,57.6117918943652,5.905864609801461,4.198885363496438,100.0,28.508316340408808,13.644444444444446,131.24665,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;saturation
safe_adaptive_hybrid,,,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,safe_adaptive_hybrid,blind_46,2.0766183507344533,55.3091679031383,6.057324236574418,4.180997741463362,100.0,27.11250947319131,0.0,227.77724999999998,0,0,0,0.0,0.0,1.0,13.022222222222222,0.9804589695471461,0,no,force_rmse;peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,torque_residual_run_00,blind_46,1.8399961422228364,55.3091679031383,7.471409237345741,4.219396287699493,100.0,27.396348605070113,0.0,559.7956499999999,0,226,0,2.344825773567856,9.420751113940165,0.9057924888606423,14.177777777777777,0.9783549959132504,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,torque_residual_run_01,blind_46,1.961122392154252,55.3091679031383,6.886952172462455,4.20602069114064,100.0,27.244422741640197,0.0,553.4394,0,226,0,1.823364189863863,6.6836409929980904,0.9331635900700679,13.644444444444444,0.9792848593377924,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,torque_residual_run_02,blind_46,1.93055649329349,55.3091679031383,6.84977672063633,4.218759723792132,100.0,27.353742195518844,0.0,544.31445,0,226,0,2.0527490076594503,9.420751113940165,0.9057924888608329,14.044444444444444,0.9785738067171162,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,torque_residual_run_03,blind_46,1.971153088142819,55.3091679031383,6.949280254039325,4.213234244296118,100.0,27.3432208197158,0.0,549.6146,0,226,0,1.7162835592497616,9.484404837683005,0.9054567596107647,14.133333333333333,0.9786352931300217,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_46,1052847607800730164,16861890421311852620,0.020128379146069575,0.5435703423281287,-4.014843613653998,0.00019279102563130143,0.2284144243815929,-1.0744231473231984,30,0.9065731964688115,torque_residual_run_04,blind_46,1.8447898367480828,55.3091679031383,7.147473890741018,4.215967734189355,100.0,27.305366134850622,0.0,552.8614,0,226,0,1.8436259710758054,9.22978994271165,0.9078491337164851,13.777777777777779,0.9790074379301841,0,no,peak_force
fixed_hybrid,,,blind_47,15762318482298756052,14142468612194278539,0.006752047881877662,0.7564139190117918,-0.30174181933572974,0.0007389332794357179,0.6743653954728562,0.3513967017468662,18,1.1101051703540217,hybrid,blind_47,1.214918253102703,38.88551568835608,22.06767575645657,3.7053104591581985,100.0,23.264489895407635,0.0,80.63705,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
adaptive_hybrid,,,blind_47,15762318482298756052,14142468612194278539,0.006752047881877662,0.7564139190117918,-0.30174181933572974,0.0007389332794357179,0.6743653954728562,0.3513967017468662,18,1.1101051703540217,adaptive_hybrid,blind_47,1.3777005773089261,41.427549598304374,17.959093449252496,3.706932118360763,100.0,23.389674703573064,0.0,124.70309999999999,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
safe_adaptive_hybrid,,,blind_47,15762318482298756052,14142468612194278539,0.006752047881877662,0.7564139190117918,-0.30174181933572974,0.0007389332794357179,0.6743653954728562,0.3513967017468662,18,1.1101051703540217,safe_adaptive_hybrid,blind_47,1.3809865561389585,40.79982322683949,18.002777459949638,3.7059406709974496,100.0,23.399332537892302,0.0,210.3269,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
