case,simulation_seed,arm,phase,sample_count,force_rmse_n,peak_force_n,contact_ratio_pct,tangent_rmse_mm,tangent_velocity_error_rms_m_s,orientation_rmse_deg,saturation_pct,paired_baseline_force_rmse_increase_n,paired_baseline_orientation_rmse_increase_deg,paired_friction_force_rmse_increase_n,paired_friction_orientation_rmse_increase_deg,failed_gates,all_gates_pass
friction_ramp_up,11,integral,post_ramp,2000,0.09169844100086903,12.177101413073823,100.0,10.092899942888844,0.013263639188167194,0.32916197703303374,0.0,0.011318892177802367,0.0730292693289063,0.008682870827347214,0.057836329217481164,,yes
friction_ramp_up,11,friction,pre_ramp,1250,0.16163526229581748,12.503555354506942,100.0,3.6632435028460395,0.00518849338671325,0.5403202915174029,0.0,-0.03319317075236572,0.027404646723412474,0.0,0.0,,yes
friction_ramp_up,11,friction,ramp,2000,0.06557220023800796,12.171123173727079,100.0,3.3328774085168926,0.003969768008807997,0.3274607526711918,0.0,0.0005575555696313156,0.03594644267551245,0.0,0.0,,yes
friction_ramp_up,11,friction,post_ramp,2000,0.08301557017352182,12.18750834948022,100.0,6.443117446566391,0.008216811210039412,0.2713256478155526,0.0,0.0026360213504551533,0.015192940111425135,0.0,0.0,,yes
friction_ramp_up,11,online,pre_ramp,1250,0.16984567496251884,12.58739635940197,100.0,1.6632183568536563,0.00447311978325873,0.5338908399891751,0.0,-0.02498275808566436,0.020975195195184648,0.008210412666701361,-0.006429451528227825,,yes
friction_ramp_up,11,online,ramp,2000,0.06390484115265165,12.171537560176493,100.0,2.3602443789807985,0.003054799082445365,0.3285234936128954,0.0,-0.001109803515724997,0.03700918361721606,-0.0016673590853563125,0.0010627409417036104,,yes
friction_ramp_up,11,online,post_ramp,2000,0.08273977417917683,12.18347889050115,100.0,5.259125335169468,0.006708768365345625,0.27438089022376844,0.0,0.0023602253561101627,0.018248182519641,-0.0002757959943449906,0.0030552424082158636,,yes
friction_ramp_up,29,baseline,pre_ramp,1250,0.18399352257333382,12.544634626686316,100.0,7.753422440511518,0.012567515953461788,0.5130455443827491,0.0,0.0,0.0,0.03168803385317445,-0.027276865834086395,,yes
friction_ramp_up,29,baseline,ramp,2000,0.05884924931487173,12.158707939717917,100.0,11.653711375542,0.014371587763679113,0.29168804376760027,0.0,0.0,0.0,0.0018124953024357196,-0.035912664570479036,,yes
friction_ramp_up,29,baseline,post_ramp,2000,0.08376696635073086,12.17643075789777,100.0,15.623823325687196,0.019953333838901223,0.2562311272275286,0.0,0.0,0.0,-0.0010333046885693115,-0.015252012403538795,,yes
